-0.196805,-0.314697,0.104680,0.051359,-0.532202,-0.371899,-1.780093,0.401223,-0.398826,0.042121,0.353858,0.376947,-0.007866,-0.065028,0.263677,-0.490245,-0.899512,-1.581694,-0.398205,0.567143,0.745355,0.088983,0.142183,0.155810,0.014650,0.093598,0.245085,-1.218295,-0.104400,-0.722743,-0.188905,-0.001418,0.104467,-0.879507,0.991538,-0.123357,0.040449,-0.009816,0.033272,0.081563,0.003405,0.012591,0.004564,0.138276,-0.090692,-0.104611,-0.141997,-0.865192,-1.628870,1.052381,0.017228,2.306924,1.659261,0.271880,0.924444,-0.557086,1.915882,1.643621,-0.919059,-3.347914,4.097715,-0.536605,0.210838,0.029726,0.001385,0.053876,-1.715659,1.000000
0.280307,-1.042439,-0.067534,0.096766,0.028796,-0.820018,-2.107426,0.104589,0.535417,0.090678,0.121314,-0.222708,0.042806,-0.025093,0.249269,0.921769,-0.316601,0.871665,-0.381315,-0.603625,-0.765204,0.205663,0.502943,0.027418,0.096592,0.955624,0.220529,-0.541983,0.098509,-0.118629,0.051603,0.478695,0.063767,-0.604871,-0.343694,0.937921,0.046682,0.024823,0.029957,0.041755,0.035511,0.035696,0.026227,0.327517,0.134750,-0.076569,-0.967968,-0.121806,0.754228,0.000520,1.067825,0.390796,0.646763,2.926250,3.252724,-0.048842,-1.115918,-0.107256,-0.050854,2.318865,0.882729,-0.362166,-0.071665,0.328907,0.412464,0.702676,2.674185,0.000000
-0.512223,-0.462885,-0.573589,0.077302,-0.492240,0.361081,-1.866723,-0.153401,0.224225,0.065981,0.223399,0.027604,-0.645698,0.177118,-0.056853,0.160808,-0.476079,-1.579622,-0.829336,1.287029,-0.981202,0.090082,-0.185569,0.286836,-0.452466,-0.050349,-0.395516,-1.110983,0.180269,-0.514162,-0.416763,-0.165275,0.078350,-0.742748,0.930098,0.352741,-0.102431,0.029646,0.011613,0.044818,0.029032,-0.001519,-0.005046,0.090080,0.031884,0.259833,-0.720715,-0.404317,0.260116,0.140531,0.510249,-0.010261,-0.739135,-1.895024,-1.070239,-0.383869,-1.314153,0.448601,1.500993,1.714441,-1.373133,-0.323827,-0.151609,0.020062,0.851053,-0.024662,2.083769,0.000000
-0.345465,-0.225339,-0.618103,-0.362889,-0.532873,-1.053285,-0.248715,-0.369079,0.421054,0.096058,0.417589,0.362385,-2.115391,-0.145618,0.332984,-0.615630,-0.103393,0.739938,0.366694,1.508489,-1.234056,0.090781,-0.318612,0.572899,-0.226595,-0.213185,0.173759,-0.707386,0.140707,-0.157434,0.114878,0.306906,-0.863926,-0.243757,0.908728,0.396520,-0.130329,0.034822,0.029460,0.076986,-0.013328,0.047160,0.047121,-0.187740,-0.298894,-0.720951,0.134257,0.547798,0.010559,0.853561,0.072511,-2.503403,-3.860730,0.060960,3.492748,-0.026141,0.538767,0.012488,-1.139836,-3.659935,-4.336380,0.406103,1.077913,-1.903027,0.926909,1.170242,2.227138,0.000000
0.112693,-0.069316,-0.256980,0.029898,-0.100922,0.193523,-0.005178,0.231206,-0.347381,0.093289,0.142019,0.222292,0.143876,0.657749,0.364163,-0.193807,-1.494753,0.544188,-0.864715,0.692947,-1.316009,0.089511,0.018485,0.173896,-0.535883,-0.073518,-0.183989,-1.217574,0.069429,-0.334924,-0.049776,-0.072142,-0.300162,-1.198799,-0.996669,-0.078801,0.021005,-0.053363,0.021675,0.136531,-0.075906,-0.055107,0.092543,-0.039563,0.648889,0.346799,-0.199026,-1.597170,-0.149608,0.164570,-1.103333,2.388443,2.780999,0.364915,-1.468864,0.374972,1.430331,2.895334,4.461420,4.871764,4.617864,-1.469652,0.011040,1.877747,0.445710,1.018666,3.183566,0.000000
0.248418,0.486703,-0.302462,0.096964,0.450874,-0.532947,0.006567,-0.055239,0.168236,0.095820,-0.328986,0.030886,-1.063308,-0.218531,0.625430,0.949709,0.924851,0.110851,-0.738482,0.198608,-0.610288,0.196612,0.367502,0.059674,-0.254813,-0.594750,-0.427020,-0.731463,0.212959,-0.071922,0.293991,-0.097851,-0.113368,-1.193063,-0.469387,0.881338,0.054032,0.004038,0.012612,0.028348,-0.003933,0.019781,-0.011882,-0.172988,0.035655,-0.060107,-0.541373,0.018328,0.004716,-0.006307,-0.014180,-0.562893,-0.461465,1.640877,3.862134,-0.010520,-0.981072,-0.773536,-1.328673,-2.690453,0.724275,0.139518,0.164650,-0.100457,0.071346,1.118539,3.088748,1.000000
-0.319517,-0.122394,-0.551977,-0.119731,-0.242062,-0.199562,-0.250503,-0.397062,0.311544,0.098400,0.450473,0.367250,-2.722979,-0.301795,0.657564,-0.610113,-0.587336,-1.582041,-0.764866,0.959741,-1.365133,0.090202,-0.117563,0.291545,-0.516188,-0.082685,0.137040,-0.533464,0.059222,-0.765765,-0.081264,-0.031071,-0.669764,-0.984289,0.988083,0.119556,-0.096945,0.048731,-0.008480,0.061843,0.037983,0.023757,0.083179,-0.307237,-0.483144,-0.025715,-1.113436,1.064254,0.368937,0.419476,-1.586586,-3.074643,-3.830688,0.133823,3.970801,0.012384,0.015045,0.080686,-1.026253,-3.860352,-2.888833,0.118494,-0.249491,0.023954,0.343040,1.288588,2.759205,0.000000
-0.181835,-0.228344,-0.439832,-0.390743,-0.038211,0.206224,0.018491,0.095440,-0.234751,0.058678,0.445503,-0.286561,-1.255733,0.778511,-0.388067,0.926224,-0.773782,-1.485660,0.232870,0.388523,0.760524,0.094858,0.143991,0.183376,0.074324,-0.068812,-0.146022,-1.038063,-0.085899,-0.189795,-0.543107,-0.124969,-0.707290,-0.955682,0.965316,-0.259178,0.031508,0.018049,-0.019638,0.053789,-0.009798,-0.027039,-0.013341,-0.221855,0.087409,-0.360503,-0.401355,-0.680738,0.138380,0.210550,-1.257494,0.043019,0.892442,-0.496225,-3.132962,-0.195630,0.014291,0.797724,0.053289,-0.645009,-3.167067,0.003163,0.949618,-1.404621,0.427383,0.269635,-1.550348,1.000000
0.082202,-0.373418,-0.092703,0.097278,0.444837,-0.826646,-0.028295,-0.071720,0.151261,0.095621,0.198738,-0.314336,-0.932958,0.275035,0.303830,0.911700,0.818985,0.073815,-0.888094,0.033676,0.010891,0.193510,0.311392,0.013821,-0.019063,0.221825,0.004536,-1.129318,0.241688,-0.051482,0.269285,0.750389,0.215930,-0.746010,-0.436162,0.899863,-0.002841,0.052670,-0.009270,0.033804,0.097250,-0.016071,-0.012528,-0.168874,-0.213944,0.090986,-0.847349,0.531924,1.009554,0.010106,-0.023209,-0.403683,-0.854238,0.552468,4.233141,-0.009536,-1.493357,-0.385878,0.724042,1.477344,-2.484191,0.656878,-0.945269,1.520932,0.279607,0.886833,1.927932,1.000000
0.067114,0.111268,-0.047239,0.084745,-0.467445,-0.132682,-1.926348,0.215292,0.577743,-0.093044,0.079419,0.356034,-2.341517,0.453528,-0.039063,0.359249,0.035375,-1.425524,-1.020828,0.060008,-1.232538,0.192909,0.302827,-0.066321,-0.385242,-0.316760,0.082383,-0.420390,0.450194,-0.272102,-0.331499,-0.357355,0.058907,-0.693217,0.458992,0.888228,0.019422,0.001593,0.015445,0.035567,-0.001807,0.050581,0.020171,-0.046430,0.658237,-0.539549,-0.146554,-0.940282,-0.137978,0.341255,1.016210,-0.006134,-0.178123,2.191801,3.407898,0.490839,0.004695,-0.009469,0.808295,2.955427,-2.781273,0.139086,0.787467,1.793446,0.477012,0.944326,4.310734,0.000000
